timeoftweet,Negative,Neutral,Positive,NetPositive,TotalTweets
2017-12-18 00:00:00+00:00,12.9834254144,35.3591160221,51.6574585635,38.6740331492,362
2017-12-19 00:00:00+00:00,8.51744186047,24.7674418605,66.7151162791,58.1976744186,3440
2017-12-22 00:00:00+00:00,13.2420091324,44.7488584475,42.0091324201,28.7671232877,219
2017-12-30 00:00:00+00:00,8.038585209,50.4823151125,41.4790996785,33.4405144695,311
2018-01-04 00:00:00+00:00,8.64197530864,51.8518518519,39.5061728395,30.8641975309,81
