timeoftweet,Negative,Neutral,Positive,NetPositive,TotalTweets
2018-01-06 00:00:00+00:00,15.4255319149,36.170212766,48.4042553191,32.9787234043,188
2018-01-07 00:00:00+00:00,8.85885885886,64.1141141141,27.027027027,18.1681681682,666
2018-01-08 00:00:00+00:00,4.61133069829,74.7035573123,20.6851119895,16.0737812912,759
2018-01-09 00:00:00+00:00,4.88431876607,74.8071979434,20.3084832905,15.4241645244,389
