timeoftweet,Negative,Neutral,Positive,NetPositive,TotalTweets
2017-12-19 00:00:00+00:00,7.04467353952,29.7250859107,63.2302405498,56.1855670103,582
2017-12-22 00:00:00+00:00,0.304197931454,1.11539241533,98.5804096532,98.2762117218,4931
2017-12-30 00:00:00+00:00,5.1649928264,26.8292682927,68.0057388809,62.8407460545,697
2018-01-04 00:00:00+00:00,7.0,27.5,65.5,58.5,200
2018-01-07 00:00:00+00:00,13.7254901961,21.568627451,64.7058823529,50.9803921569,51
2018-01-08 00:00:00+00:00,7.67973856209,29.4117647059,62.908496732,55.2287581699,612
2018-01-09 00:00:00+00:00,2.01643017177,81.6280806572,16.355489171,14.3390589993,1339
